Symbol,Current Price,Date,Time,Change,Open,High,Low,Volume,Trade Date,Purchase Price,Quantity,Commission,High Limit,Low Limit,Comment
ATGE,73.38,2024/08/21,15:20 EDT,1.4699936,72.01,74.465,71.4025,266081.0,,,,,,,
MYGN,27.78,2024/08/21,15:19 EDT,0.1400013,28.31,28.4894,27.7,266003.0,,,,,,,
IDYA,39.465,2024/08/21,15:20 EDT,-0.06499863,39.78,40.68,39.255,264131.0,,,,,,,
NRIX,23.51,2024/08/21,15:20 EDT,-0.35000038,23.91,24.54,22.8,264031.0,,,,,,,
AGCO,89.25,2024/08/21,15:20 EDT,0.48999786,89.16,89.6,88.825,263766.0,,,,,,,
PRFT,75.04,2024/08/21,15:20 EDT,0.020004272,75.12,75.12,75.0,263625.0,,,,,,,
DEA,13.59,2024/08/21,15:20 EDT,0.15999985,13.54,13.62,13.46,263599.0,,,,,,,
PTCT,34.09,2024/08/21,15:18 EDT,-0.29999924,34.49,34.525,33.86,263310.0,,,,,,,
HIW,31.04,2024/08/21,15:20 EDT,0.010000229,31.08,31.1,30.68,262972.0,,,,,,,
TKR,82.79,2024/08/21,15:20 EDT,0.9599991,82.4,83.235,81.8,262946.0,,,,,,,
SGH,20.72,2024/08/21,15:20 EDT,-0.3600006,21.25,21.52,20.695,262936.0,,,,,,,
STAA,35.75,2024/08/21,15:20 EDT,-0.43999863,36.35,36.815,35.7,261373.0,,,,,,,
TTEC,4.175,2024/08/21,15:20 EDT,0.0050001144,4.07,4.24,4.07,260673.0,,,,,,,
KEX,115.84,2024/08/21,15:20 EDT,-0.27000427,117.17,116.9626,115.05,260538.0,,,,,,,
VCYT,31.42,2024/08/21,15:20 EDT,-0.27000046,31.84,32.18,31.25,260459.0,,,,,,,
NARI,48.24,2024/08/21,15:17 EDT,-0.8999977,49.26,49.53,47.73,259873.0,,,,,,,
WMS,156.335,2024/08/21,15:20 EDT,5.825012,152.3,156.535,151.61,259514.0,,,,,,,
BZH,30.815,2024/08/21,15:20 EDT,1.125,30.2,31.055,30.03,259356.0,,,,,,,
FAF,62.34,2024/08/21,15:20 EDT,0.8100014,62.06,62.52,61.5433,259141.0,,,,,,,
BRBR,55.82,2024/08/21,15:20 EDT,0.5999985,55.41,55.995,55.02,258539.0,,,,,,,
MDRX,9.5,2024/08/20,16:00 EDT,-0.10000038,9.25,9.65,9.01,258233.0,,,,,,,
ZIP,9.04,2024/08/21,15:19 EDT,0.17000008,8.93,9.04,8.89,257623.0,,,,,,,
CDW,223.985,2024/08/21,15:20 EDT,2.8350067,222.16,224.58,221.53,257065.0,,,,,,,
MAX,17.43,2024/08/21,15:18 EDT,0.37000084,17.02,17.46,16.95,255964.0,,,,,,,
GLUE,6.52,2024/08/21,15:20 EDT,0.6799998,5.82,6.81,5.74,255651.0,,,,,,,
KMT,25.31,2024/08/21,15:20 EDT,0.20999908,25.29,25.42,25.12,255475.0,,,,,,,
CBSH,61.77,2024/08/21,15:20 EDT,0.29000092,61.73,61.935,60.68,254910.0,,,,,,,
DAN,10.865,2024/08/21,15:20 EDT,0.16499996,10.84,10.9,10.73,254049.0,,,,,,,
FSS,93.15,2024/08/21,15:19 EDT,0.73000336,92.96,93.345,92.01,253742.0,,,,,,,
SMAR,49.46,2024/08/21,15:19 EDT,-0.1800003,49.7,49.88,49.21,253594.0,,,,,,,
NEO,16.35,2024/08/21,15:20 EDT,0.069999695,16.55,16.66,16.26,253567.0,,,,,,,
ODP,29.53,2024/08/21,15:20 EDT,0.73000145,29.52,29.89,29.27,252900.0,,,,,,,
QDEL,43.22,2024/08/21,15:20 EDT,-0.5399971,43.89,44.19,43.22,252870.0,,,,,,,
NAVI,15.58,2024/08/21,15:19 EDT,0.010000229,15.64,15.675,15.405,252652.0,,,,,,,
FMC,63.8,2024/08/21,15:20 EDT,0.48999786,63.87,64.32,63.2,252423.0,,,,,,,
AXSM,87.805,2024/08/21,15:20 EDT,-0.35500336,88.5,89.18,87.6,252304.0,,,,,,,
INSP,187.85,2024/08/21,15:18 EDT,2.4100037,186.62,189.42,184.56,251676.0,,,,,,,
BRSP,5.675,2024/08/21,15:20 EDT,-0.0449996,5.74,5.8,5.65,249881.0,,,,,,,
NEOG,16.27,2024/08/21,15:20 EDT,-0.03999901,16.5,16.5,16.25,249729.0,,,,,,,
FOXF,40.4,2024/08/21,15:20 EDT,-0.3899994,41.46,41.7085,40.44,249637.0,,,,,,,
KREF,11.255,2024/08/21,15:20 EDT,-0.09500027,11.36,11.365,11.205,249555.0,,,,,,,
DOUG,1.855,2024/08/21,15:19 EDT,-0.08500004,1.94,1.95,1.83,249034.0,,,,,,,
LICY,2.05,2024/08/21,15:16 EDT,0.03999996,2.1,2.12,2.01,248851.0,,,,,,,
AVPT,10.86,2024/08/21,15:20 EDT,-0.030000687,10.97,10.97,10.82,248515.0,,,,,,,
MSI,424.525,2024/08/21,15:20 EDT,-1.855011,425.84,429.32,424.525,248029.0,,,,,,,
SNDX,20.2842,2024/08/21,15:19 EDT,-0.15579987,20.51,20.88,20.2101,247811.0,,,,,,,
GRPN,13.66,2024/08/21,15:19 EDT,0.059999466,13.75,13.93,13.53,247254.0,,,,,,,
PSA,328.345,2024/08/21,15:20 EDT,2.7950134,326.13,328.995,322.1054,246729.0,,,,,,,
WTRG,39.39,2024/08/21,15:20 EDT,-0.13999939,39.6,39.78,39.32,246425.0,,,,,,,
NYT,55.05,2024/08/21,15:20 EDT,0.36999893,54.72,55.1,54.55,246341.0,,,,,,,
AMPY,7.015,2024/08/21,15:20 EDT,0.0149998665,7.02,7.06,6.91,246247.0,,,,,,,
DXLG,2.955,2024/08/21,15:20 EDT,0.08500004,2.92,3.0,2.86,246059.0,,,,,,,
SQSP,44.795,2024/08/21,15:13 EDT,-0.0650024,44.8,44.95,44.6,246010.0,,,,,,,
QTWO,72.485,2024/08/21,15:20 EDT,-0.20500183,72.7,73.14,71.88,245654.0,,,,,,,
DLB,73.3,2024/08/21,15:20 EDT,0.83000183,72.7,73.415,72.4851,245414.0,,,,,,,
MRCY,38.33,2024/08/21,15:20 EDT,-0.37999725,38.96,38.995,38.12,244149.0,,,,,,,
NUVL,82.64,2024/08/21,15:20 EDT,6.3399963,76.5,82.742,75.81,243872.0,,,,,,,
FNA,7.98,2024/08/21,15:20 EDT,-0.049999714,8.14,8.14,7.91,243685.0,,,,,,,
JBHT,174.435,2024/08/21,15:20 EDT,2.194992,173.75,175.52,173.71,243454.0,,,,,,,
OSIS,144.195,2024/08/21,15:19 EDT,1.2850037,143.72,144.9,142.9,243348.0,,,,,,,
PII,84.785,2024/08/21,15:20 EDT,2.5450058,83.63,84.84,82.86,243279.0,,,,,,,
NSA,43.98,2024/08/21,15:19 EDT,0.6899986,43.48,44.11,42.98,243234.0,,,,,,,
ASH,86.55,2024/08/21,15:20 EDT,0.5699997,86.42,86.7,85.84,243093.0,,,,,,,
TBBK,48.74,2024/08/21,15:20 EDT,0.5700035,48.64,49.21,47.9,242660.0,,,,,,,
CALX,37.46,2024/08/21,15:20 EDT,-0.20999908,37.83,37.85,37.17,242339.0,,,,,,,
INN,6.715,2024/08/21,15:18 EDT,0.11500025,6.64,6.715,6.565,242281.0,,,,,,,
MSCI,560.99,2024/08/21,15:20 EDT,-2.0100098,561.89,563.545,556.6001,242255.0,,,,,,,
BLDE,3.0,2024/08/21,15:20 EDT,0.029999971,2.97,3.025,2.93,242080.0,,,,,,,
ALGN,233.77,2024/08/21,15:20 EDT,0.54000854,234.22,234.97,231.19,241889.0,,,,,,,
DTM,75.75,2024/08/21,15:20 EDT,0.3199997,75.5,76.055,75.083,241869.0,,,,,,,
LIVN,46.04,2024/08/21,15:20 EDT,0.17000198,46.24,46.53,45.77,241313.0,,,,,,,
MKFG,0.2684,2024/08/21,15:18 EDT,0.010400027,0.28,0.275,0.26,240128.0,,,,,,,
CAKE,38.56,2024/08/21,15:20 EDT,0.38000107,38.48,38.96,38.21,240011.0,,,,,,,
TWO,13.725,2024/08/21,15:20 EDT,0.065000534,13.72,13.75,13.64,239860.0,,,,,,,
CARA,0.3416,2024/08/21,15:01 EDT,0.0027999878,0.3388,0.35,0.3308,239321.0,,,,,,,
SLG,64.01,2024/08/21,15:20 EDT,0.7400017,63.67,64.06,62.9,238956.0,,,,,,,
EPC,39.24,2024/08/21,15:20 EDT,0.2100029,39.41,39.52,38.765,238525.0,,,,,,,
ONTO,213.585,2024/08/21,15:19 EDT,3.5350037,211.02,215.84,209.5,238240.0,,,,,,,
RPD,37.19,2024/08/21,15:20 EDT,-0.3199997,37.79,38.19,37.05,238157.0,,,,,,,
EXLS,35.74,2024/08/21,15:20 EDT,0.40000153,35.5,35.815,35.33,237923.0,,,,,,,
VNDA,5.4153,2024/08/21,15:19 EDT,0.13529968,5.3,5.44,5.3,237723.0,,,,,,,
MTN,175.43,2024/08/21,15:20 EDT,-0.7400055,177.63,177.12,175.37,237184.0,,,,,,,
HAE,74.94,2024/08/21,15:17 EDT,0.87000275,74.35,75.185,73.342,237122.0,,,,,,,
GRWG,2.21,2024/08/21,15:19 EDT,0.00999999,2.21,2.25,2.165,236563.0,,,,,,,
NSSC,55.45,2024/08/21,15:20 EDT,0.61999893,55.22,55.8,54.6401,236307.0,,,,,,,
DUOL,208.805,2024/08/21,15:20 EDT,4.974991,205.5,209.18,203.0,236055.0,,,,,,,
MMSI,91.75,2024/08/21,15:19 EDT,0.83000183,90.82,92.0,90.37,235843.0,,,,,,,
CDXS,3.03,2024/08/21,15:19 EDT,0.059999943,2.99,3.095,2.87,235461.0,,,,,,,
NDSN,246.02,2024/08/21,15:20 EDT,6.550003,242.1,246.98,240.11,235403.0,,,,,,,
AMPH,46.92,2024/08/21,15:20 EDT,0.8999977,46.43,47.47,46.34,234740.0,,,,,,,
AXON,372.42,2024/08/21,15:20 EDT,-0.62997437,373.06,378.89,371.45,234684.0,,,,,,,
AMCX,10.23,2024/08/21,15:20 EDT,0.2699995,10.01,10.25,9.865,233900.0,,,,,,,
POWL,173.5,2024/08/21,15:20 EDT,0.05000305,173.2,174.1612,167.52,233766.0,,,,,,,
ACLX,66.235,2024/08/21,15:19 EDT,0.34500122,66.32,67.5875,66.02,232985.0,,,,,,,
TRUE,2.835,2024/08/21,15:19 EDT,0.045000076,2.82,2.865,2.77,232774.0,,,,,,,
PDM,9.13,2024/08/21,15:20 EDT,0.0,9.19,9.21,9.025,232662.0,,,,,,,
REVG,29.18,2024/08/21,15:20 EDT,-0.27999878,29.51,29.8699,29.17,232601.0,,,,,,,
GLOB,205.88,2024/08/21,15:20 EDT,4.5,203.62,205.89,202.09,232588.0,,,,,,,
VRNT,32.98,2024/08/21,15:20 EDT,-0.02999878,33.27,33.27,32.82,232511.0,,,,,,,
SNX,118.87,2024/08/21,15:20 EDT,1.4400024,118.26,119.495,117.2043,232310.0,,,,,,,
LPG,37.485,2024/08/21,15:19 EDT,0.67499924,37.2,37.585,36.98,231978.0,,,,,,,
TWST,43.81,2024/08/21,15:19 EDT,0.9000015,42.88,44.73,42.88,231599.0,,,,,,,
ATEN,13.37,2024/08/21,15:20 EDT,0.05000019,13.41,13.505,13.345,231593.0,,,,,,,
WOW,5.62,2024/08/21,15:12 EDT,0.0,5.65,5.625,5.492,231536.0,,,,,,,
EWBC,80.51,2024/08/21,15:20 EDT,0.27000427,79.85,80.81,79.78,230812.0,,,,,,,
INSW,50.035,2024/08/21,15:20 EDT,-0.21500015,50.51,50.9826,50.0,229976.0,,,,,,,
PRVA,19.47,2024/08/21,15:19 EDT,-0.34000015,19.89,20.02,19.37,229863.0,,,,,,,
FOSL,1.27,2024/08/21,15:18 EDT,0.049999952,1.23,1.2999,1.23,229812.0,,,,,,,
EVA,0.522,2024/08/21,15:13 EDT,0.007000029,0.4822,0.5329,0.5062,229762.0,,,,,,,
CWEN,29.02,2024/08/21,15:19 EDT,0.2800007,28.83,29.1,28.705,229706.0,,,,,,,
REPL,10.27,2024/08/21,15:20 EDT,-0.30999947,10.63,10.73,9.97,229326.0,,,,,,,
QTRX,13.16,2024/08/21,15:20 EDT,-0.06000042,13.34,13.63,13.095,228475.0,,,,,,,
CATC,73.59,2024/07/12,16:00 EDT,0.0,0.0,73.59,73.59,228264.0,,,,,,,
SHOO,44.41,2024/08/21,15:20 EDT,0.9399986,44.07,44.5,43.5727,228088.0,,,,,,,
ZD,45.7,2024/08/21,15:19 EDT,0.79999924,45.07,45.7,44.88,227701.0,,,,,,,
AVY,214.9,2024/08/21,15:20 EDT,2.569992,213.39,215.66,211.16,227618.0,,,,,,,
OSK,103.705,2024/08/21,15:20 EDT,2.2850037,102.24,104.03,102.15,227502.0,,,,,,,
AAN,10.085,2024/08/21,15:20 EDT,0.0050001144,10.09,10.09,10.08,227419.0,,,,,,,
J,147.88,2024/08/21,15:20 EDT,0.41999817,148.04,148.42,147.55,227030.0,,,,,,,
HWC,49.9925,2024/08/21,15:19 EDT,0.2425003,50.26,50.26,49.57,226772.0,,,,,,,
FLS,47.765,2024/08/21,15:20 EDT,0.5149994,47.5,47.915,47.1,226105.0,,,,,,,
RDW,6.55,2024/08/21,15:14 EDT,0.12,6.49,6.65,6.4134,225746.0,,,,,,,
STGW,6.89,2024/08/21,15:20 EDT,0.19999981,6.74,6.89,6.65,225389.0,,,,,,,
LDOS,151.1,2024/08/21,15:20 EDT,0.9600067,150.25,151.38,149.61,224671.0,,,,,,,
BPMC,95.32,2024/08/21,15:20 EDT,2.1200027,93.73,95.85,93.26,224524.0,,,,,,,
CORT,34.52,2024/08/21,15:20 EDT,0.20999908,34.43,34.93,33.69,224412.0,,,,,,,
IRTC,70.39,2024/08/21,15:20 EDT,0.45999908,70.28,70.64,67.99,224245.0,,,,,,,
OPCH,31.14,2024/08/21,15:20 EDT,0.09000015,31.18,31.38,31.03,224200.0,,,,,,,
KW,10.44,2024/08/21,15:18 EDT,0.22999954,10.29,10.475,10.15,223813.0,,,,,,,
ALTO,1.4499,2024/08/21,15:17 EDT,0.039900064,1.43,1.45,1.4202,223461.0,,,,,,,
AOS,81.5,2024/08/21,15:20 EDT,0.69999695,81.19,81.94,81.04,223351.0,,,,,,,
IBP,217.99,2024/08/21,15:20 EDT,10.37001,211.83,218.82,211.98,222717.0,,,,,,,
TSE,3.34,2024/08/21,15:20 EDT,-0.029999971,3.38,3.48,3.3,222603.0,,,,,,,
EMN,98.89,2024/08/21,15:20 EDT,1.5699997,98.1,99.15,97.9,222553.0,,,,,,,
LRN,80.175,2024/08/21,15:20 EDT,0.005004883,80.56,81.35,79.97,222423.0,,,,,,,
TNYA,2.935,2024/08/21,15:19 EDT,0.044999838,2.93,3.0094,2.84,222176.0,,,,,,,
LADR,11.785,2024/08/21,15:20 EDT,0.045000076,11.83,11.83,11.695,221847.0,,,,,,,
CNO,32.67,2024/08/21,15:20 EDT,0.11999893,32.6,32.74,32.34,221470.0,,,,,,,
BECN,86.785,2024/08/21,15:20 EDT,1.3450012,86.58,87.37,85.57,220936.0,,,,,,,
WH,76.53,2024/08/21,15:20 EDT,1.1900024,75.87,76.65,75.3,220891.0,,,,,,,
MAA,153.095,2024/08/21,15:18 EDT,-0.005004883,153.45,153.56,152.44,220786.0,,,,,,,
RYAN,65.365,2024/08/21,15:19 EDT,0.1949997,65.29,65.45,64.75,220494.0,,,,,,,
AGO,76.93,2024/08/21,15:20 EDT,1.3600006,76.26,77.1,76.005,219711.0,,,,,,,
DHX,1.56,2024/08/21,15:19 EDT,-0.01000011,1.59,1.64,1.5393,219703.0,,,,,,,
MAPS,1.08,2024/08/21,15:20 EDT,0.060000062,1.03,1.08,1.02,219660.0,,,,,,,
CTOS,4.495,2024/08/21,15:13 EDT,-0.00500011,4.53,4.565,4.455,219386.0,,,,,,,
PEGA,67.591,2024/08/21,15:20 EDT,-0.3089981,67.95,68.3262,67.365,219328.0,,,,,,,
PNW,87.07,2024/08/21,15:20 EDT,0.3899994,86.82,87.33,86.42,218216.0,,,,,,,
ALRM,59.27,2024/08/21,15:20 EDT,0.7900009,58.92,59.86,58.705,217872.0,,,,,,,
STOK,14.82,2024/08/21,15:20 EDT,0.10999966,14.77,15.08,14.58,217595.0,,,,,,,
CARG,28.45,2024/08/21,15:20 EDT,0.29000092,28.32,28.475,27.99,217548.0,,,,,,,
UE,20.19,2024/08/21,15:20 EDT,0.17000008,20.12,20.235,19.975,217540.0,,,,,,,
AGR,35.965,2024/08/21,15:20 EDT,0.055000305,35.94,35.985,35.87,216379.0,,,,,,,
DIN,32.96,2024/08/21,15:20 EDT,-0.20000076,33.31,33.63,32.77,216190.0,,,,,,,
INO,7.66,2024/08/21,15:17 EDT,0.28999996,7.39,7.76,7.37,216068.0,,,,,,,
BLFS,25.6,2024/08/21,15:20 EDT,0.030000687,25.75,25.98,25.25,215784.0,,,,,,,
AMPL,8.82,2024/08/21,15:20 EDT,0.059999466,8.7,8.83,8.58,215563.0,,,,,,,
PMT,13.745,2024/08/21,15:20 EDT,0.055000305,13.77,13.79,13.69,215506.0,,,,,,,
EXR,170.8,2024/08/21,15:20 EDT,1.4400024,169.98,171.16,167.58,215398.0,,,,,,,
DOV,181.6,2024/08/21,15:20 EDT,1.5299988,180.74,182.5704,180.0659,213870.0,,,,,,,
CYRX,9.15,2024/08/21,15:19 EDT,-0.020000458,9.23,9.33,9.0,213548.0,,,,,,,
CDMO,11.48,2024/08/21,15:20 EDT,0.16999912,11.38,11.565,11.325,213216.0,,,,,,,
SEER,1.67,2024/08/21,15:20 EDT,-0.00999999,1.69,1.71,1.65,213181.0,,,,,,,
DFH,30.18,2024/08/21,15:18 EDT,1.1800003,29.53,30.5795,29.49,213087.0,,,,,,,
IAC,50.99,2024/08/21,15:20 EDT,-0.19999695,51.33,51.3325,50.83,212856.0,,,,,,,
HOMB,26.62,2024/08/21,15:20 EDT,0.11000061,26.67,26.675,26.34,212475.0,,,,,,,
TNL,42.83,2024/08/21,15:20 EDT,0.5300026,42.78,43.035,42.33,212353.0,,,,,,,
VERU,0.8594,2024/08/21,15:20 EDT,0.04699999,0.83,0.8698,0.8201,212213.0,,,,,,,
AIZ,190.12,2024/08/21,15:19 EDT,0.33000183,190.76,190.8199,187.65,212085.0,,,,,,,
LYEL,1.455,2024/08/21,15:20 EDT,0.004999995,1.45,1.5,1.43,211861.0,,,,,,,
NKTX,5.36,2024/08/21,15:20 EDT,0.25,5.11,5.44,5.07,211526.0,,,,,,,
AMK,35.045,2024/08/21,15:18 EDT,0.05499649,35.04,35.105,34.95,211365.0,,,,,,,
KBR,66.715,2024/08/21,15:20 EDT,0.4449997,66.5,66.97,66.25,211315.0,,,,,,,
PKG,200.76,2024/08/21,15:18 EDT,4.019989,198.19,201.11,197.55,211272.0,,,,,,,
CADE,30.67,2024/08/21,15:19 EDT,0.19000053,30.76,30.75,30.345,211131.0,,,,,,,
JANX,45.16,2024/08/21,15:15 EDT,0.24000168,44.57,45.38,42.9401,210618.0,,,,,,,
PRG,45.915,2024/08/21,15:20 EDT,0.49500275,45.85,46.5,45.45,210548.0,,,,,,,
CFFN,5.755,2024/08/21,15:19 EDT,-0.034999847,5.82,5.84,5.72,210411.0,,,,,,,
BALY,17.08,2024/08/21,15:20 EDT,0.020000458,17.08,17.11,17.071,209834.0,,,,,,,
SITC,60.61,2024/08/21,15:19 EDT,-0.47000122,61.01,61.235,60.54,209786.0,,,,,,,
ORA,73.445,2024/08/21,15:20 EDT,0.6650009,72.34,73.67,72.58,209770.0,,,,,,,
BGFV,1.85,2024/08/21,15:12 EDT,0.120000005,1.75,1.885,1.75,209199.0,,,,,,,
EFX,297.005,2024/08/21,15:20 EDT,0.4250183,296.88,297.74,292.363,208193.0,,,,,,,
ALE,63.42,2024/08/21,15:19 EDT,0.12999725,63.55,63.49,63.2,207551.0,,,,,,,
PGRE,4.82,2024/08/21,15:20 EDT,0.05000019,4.79,4.83,4.74,207481.0,,,,,,,
BPOP,96.9,2024/08/21,15:20 EDT,-0.22999573,97.13,97.415,96.26,207231.0,,,,,,,
ILPT,4.855,2024/08/21,15:20 EDT,0.0149998665,4.82,4.925,4.75,206649.0,,,,,,,
ADTN,5.455,2024/08/21,15:20 EDT,0.034999847,5.41,5.49,5.33,205769.0,,,,,,,
MTSI,106.065,2024/08/21,15:20 EDT,0.4850006,106.48,108.22,105.79,204757.0,,,,,,,
AMTX,2.595,2024/08/21,15:20 EDT,-0.004999876,2.61,2.65,2.56,204676.0,,,,,,,
PAR,53.892,2024/08/21,15:18 EDT,0.6719971,53.94,54.63,53.605,203746.0,,,,,,,
GPMT,2.61,2024/08/21,15:15 EDT,0.049999952,2.58,2.615,2.51,203636.0,,,,,,,
DCGO,3.56,2024/08/21,15:20 EDT,0.03999996,3.6,3.615,3.44,203553.0,,,,,,,
AVB,216.6725,2024/08/21,15:20 EDT,0.09249878,216.21,217.27,215.36,203467.0,,,,,,,
HLLY,3.155,2024/08/21,15:19 EDT,0.055000067,3.11,3.16,3.07,203350.0,,,,,,,
ORGO,2.805,2024/08/21,15:18 EDT,0.11500001,2.71,2.87,2.675,203043.0,,,,,,,
FOX,37.325,2024/08/21,15:20 EDT,0.17499924,37.2,37.39,37.03,202811.0,,,,,,,
BHR,2.87,2024/08/21,15:20 EDT,0.03999996,2.83,2.87,2.74,202772.0,,,,,,,
RGNX,12.16,2024/08/21,15:20 EDT,0.28999996,11.98,12.4,11.9399,202705.0,,,,,,,
WERN,37.38,2024/08/21,15:20 EDT,0.25,37.56,37.82,37.28,202391.0,,,,,,,
FA,18.59,2024/08/21,15:20 EDT,0.5300007,18.16,18.6,18.0768,201878.0,,,,,,,
EQIX,818.26,2024/08/21,15:20 EDT,-7.3200073,826.0,826.9,816.01,201754.0,,,,,,,
MOD,111.58,2024/08/21,15:20 EDT,3.459999,108.75,112.51,107.4373,201060.0,,,,,,,
KLAC,822.805,2024/08/21,15:19 EDT,11.234985,818.68,833.275,812.85,201049.0,,,,,,,
WWD,157.06,2024/08/21,15:20 EDT,3.319992,156.43,159.15,155.5331,200684.0,,,,,,,
RDNT,63.35,2024/08/21,15:20 EDT,1.0999985,62.61,63.785,61.43,198866.0,,,,,,,
CHH,125.2,2024/08/21,15:20 EDT,2.6100006,123.25,125.56,122.54,198857.0,,,,,,,
GREE,2.185,2024/08/21,15:20 EDT,0.2349999,1.92,2.23,1.88,198439.0,,,,,,,
JBGS,17.225,2024/08/21,15:18 EDT,0.125,17.16,17.25,17.04,198068.0,,,,,,,
KODK,5.04,2024/08/21,15:15 EDT,0.05000019,5.04,5.0607,4.97,197685.0,,,,,,,
CBZ,71.42,2024/08/21,15:20 EDT,0.25,71.61,72.0,70.74,197674.0,,,,,,,
BOWL,11.27,2024/08/21,15:20 EDT,0.32000065,11.03,11.34,11.0301,197373.0,,,,,,,
SBAC,218.925,2024/08/21,15:20 EDT,-0.56500244,219.58,219.58,217.41,197016.0,,,,,,,
ARW,131.7,2024/08/21,15:20 EDT,2.7200012,129.87,132.12,129.4,196381.0,,,,,,,
RSG,205.61,2024/08/21,15:20 EDT,0.30999756,205.71,205.9,204.8,195998.0,,,,,,,
CURV,5.91,2024/08/21,15:20 EDT,-0.03999996,6.01,6.1214,5.6,195764.0,,,,,,,
KURA,19.76,2024/08/21,15:20 EDT,-0.3199997,20.11,20.5,19.75,195524.0,,,,,,,
BWXT,99.9225,2024/08/21,15:20 EDT,0.73249817,99.53,100.17,97.86,195126.0,,,,,,,
CRS,143.41,2024/08/21,15:20 EDT,1.8700104,142.97,144.38,141.51,194665.0,,,,,,,
WCC,161.3,2024/08/21,15:19 EDT,3.5,159.01,162.49,158.0601,194660.0,,,,,,,
VERA,40.01,2024/08/21,15:19 EDT,-0.20000076,40.19,40.74,38.825,194532.0,,,,,,,
ATHA,3.2901,2024/08/21,15:18 EDT,-0.049899817,3.35,3.51,3.24,194483.0,,,,,,,
NTCT,20.59,2024/08/21,15:20 EDT,0.40999985,19.91,20.7,19.88,193827.0,,,,,,,
MIR,10.81,2024/08/21,15:20 EDT,0.07000065,10.85,10.845,10.72,193687.0,,,,,,,
PDCO,24.86,2024/08/21,15:19 EDT,0.25,24.79,24.95,24.69,193466.0,,,,,,,
OMI,15.8,2024/08/21,15:20 EDT,0.17000008,15.75,15.92,15.55,193316.0,,,,,,,
RDN,35.06,2024/08/21,15:19 EDT,0.3900032,34.76,35.07,34.54,193314.0,,,,,,,
RRR,55.4,2024/08/21,15:20 EDT,-0.4300003,55.91,56.4,55.37,193251.0,,,,,,,
ANGO,7.56,2024/08/21,15:19 EDT,-0.010000229,7.6,7.615,7.465,192909.0,,,,,,,
FIX,341.92,2024/08/21,15:20 EDT,11.210022,329.18,343.9544,328.737,192896.0,,,,,,,
FR,54.45,2024/08/21,15:19 EDT,-0.069999695,54.53,54.605,54.06,191606.0,,,,,,,
VLD,1.26,2024/08/21,15:19 EDT,0.00999999,1.25,1.28,1.19,191565.0,,,,,,,
XPER,8.72,2024/08/21,15:18 EDT,0.030000687,8.72,8.77,8.6,191479.0,,,,,,,
CARS,17.54,2024/08/21,15:20 EDT,-0.1099987,17.71,17.76,17.41,191290.0,,,,,,,
NWS,28.76,2024/08/21,15:20 EDT,0.25,28.55,28.855,28.47,190982.0,,,,,,,
GNK,17.39,2024/08/21,15:19 EDT,0.19999886,17.35,17.58,17.34,190940.0,,,,,,,
PRAX,53.84,2024/08/21,15:20 EDT,1.9900017,52.11,54.19,52.11,190054.0,,,,,,,
ACM,97.155,2024/08/21,15:20 EDT,0.7249985,96.6,97.78,96.205,189987.0,,,,,,,
QLYS,123.61,2024/08/21,15:20 EDT,1.1500015,123.06,124.75,123.02,189935.0,,,,,,,
DCI,74.03,2024/08/21,15:20 EDT,1.2999954,73.16,74.18,72.78,189073.0,,,,,,,
SNBR,13.685,2024/08/21,15:19 EDT,0.115000725,13.71,13.87,13.33,188970.0,,,,,,,
NR,7.845,2024/08/21,15:20 EDT,-0.025000095,7.92,7.945,7.83,188179.0,,,,,,,
WEAV,10.99,2024/08/21,15:19 EDT,-0.21000004,11.29,11.29,10.81,187987.0,,,,,,,
FWRG,17.29,2024/08/21,15:20 EDT,0.5300007,16.88,17.35,16.76,187821.0,,,,,,,
CNSL,4.575,2024/08/21,15:20 EDT,-0.0050001144,4.58,4.59,4.57,187808.0,,,,,,,
HUBB,375.29,2024/08/21,15:20 EDT,4.369995,370.92,377.475,370.08,186891.0,,,,,,,
SNCY,9.59,2024/08/21,15:20 EDT,-0.059999466,9.63,9.76,9.5,186607.0,,,,,,,
RXST,53.54,2024/08/21,15:20 EDT,-0.25,53.87,54.23,52.55,186591.0,,,,,,,
MASS,4.215,2024/08/21,15:19 EDT,0.0050001144,4.25,4.29,4.16,186416.0,,,,,,,
CMTL,3.26,2024/08/21,15:18 EDT,0.01999998,3.25,3.29,3.115,186403.0,,,,,,,
ELV,541.61,2024/08/21,15:20 EDT,-1.4299927,543.45,545.47,541.3,186397.0,,,,,,,
SKT,28.71,2024/08/21,15:20 EDT,0.059999466,28.79,28.78,28.52,186190.0,,,,,,,
BIGC,5.88,2024/08/21,15:20 EDT,0.0,5.94,5.94,5.82,185382.0,,,,,,,
FORM,50.535,2024/08/21,15:20 EDT,1.2350006,49.91,50.73,49.3871,185270.0,,,,,,,
COOK,3.34,2024/08/21,15:20 EDT,0.109999895,3.24,3.3799,3.2207,185105.0,,,,,,,
HXL,63.36,2024/08/21,15:20 EDT,0.9700012,62.62,63.46,62.36,184796.0,,,,,,,
NUS,9.755,2024/08/21,15:20 EDT,0.07499981,9.79,9.89,9.72,183878.0,,,,,,,
ENOV,43.715,2024/08/21,15:20 EDT,-0.5649986,44.56,44.74,43.68,183680.0,,,,,,,
CUTR,0.8719,2024/08/21,15:16 EDT,0.065699995,0.8079,0.88,0.8,183482.0,,,,,,,
